Anzahl Random;Number of Records;Geschlecht (group);Befragungsjahr;Schultyp;Alter;Geschlecht;GefallenSchule;AendernSchule;Lieblingsfach;Berufswunsch;SorgenSchule;SorgenAusbildung;SorgenFamilie;SorgenBeziehung;SorgenFinanzen;SorgenGesundheit;Wohnortwunsch
1;1;Weiblich;2013;Gymnasium;15 bis 17 Jahre;Weiblich;Eher gut;schöneres Schulhaus;Ein anderes Fach;Keine Angabe;Nein;Ja;Ja;Eher stark;Nein;Nein;Kanton St. Gallen
1;1;Weiblich;2013;Gymnasium;> 18 Jahre;Weiblich;Eher gut;Organisation/ System verbessern;Ein anderes Fach;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;anderes
1;1;Weiblich;2013;Gymnasium;> 18 Jahre;Weiblich;Eher nicht gut;Organisation/ System verbessern;Ein anderes Fach;Kultur;Nein;Ja;Nein;Überhaupt nicht;Nein;Nein;Region Basel
1;1;Weiblich;2013;Gymnasium;15 bis 17 Jahre;Weiblich;Eher nicht gut;Klassenklima/ Umgang in Klasse;Ein anderes Fach;Keine Angabe;Nein;Nein;Nein;Eher nicht;Nein;Nein;Region Basel
1;1;Weiblich;2013;Gymnasium;15 bis 17 Jahre;Weiblich;Eher gut;schöneres Schulhaus;Ein anderes Fach;Bildung, Soziales;Nein;Ja;Nein;Keine Angabe;Nein;Nein;England
1;1;Weiblich;2013;Gymnasium;> 18 Jahre;Weiblich;Eher gut;Mehr Mitspracherecht fôr Schôler;Ein anderes Fach;Schönheit, Sport;Nein;Nein;Nein;Sehr stark;Nein;Nein;Amerika
1;1;Weiblich;2013;Gymnasium;15 bis 17 Jahre;Weiblich;Eher gut;Lehrer erneuern/ wechseln;Deutsch;Planung, Konstruktion;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Region Basel
1;1;Weiblich;2013;Gymnasium;15 bis 17 Jahre;Weiblich;Eher nicht gut;Organisation/ System verbessern;Ein anderes Fach;Keine Angabe;Nein;Ja;Nein;Eher nicht;Nein;Nein;Region Basel
1;1;Weiblich;2013;Gymnasium;15 bis 17 Jahre;Weiblich;Eher gut;keine Angabe;Mathematik;Keine Angabe;Nein;Ja;Nein;Überhaupt nicht;Nein;Nein;Keine Angabe
1;1;Weiblich;2013;Gymnasium;15 bis 17 Jahre;Weiblich;Eher gut;weniger Schule;Deutsch;Keine Angabe;Nein;Nein;Nein;Eher nicht;Nein;Nein;Amerika
1;1;Weiblich;2013;Gymnasium;15 bis 17 Jahre;Weiblich;Eher gut;anderes;Deutsch;Bildung, Soziales;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Amerika
1;1;Männlich;2013;Sekundarstufe I;15 bis 17 Jahre;Männlich;Keine Angabe;keine Angabe;Keine Angabe;Keine Angabe;Nein;Nein;Nein;Keine Angabe;Nein;Nein;San Francisco
1;1;Männlich;2013;Sekundarstufe I;11 bis 14 Jahre;Männlich;Eher gut;später beginnen;Keine Angabe;Keine Angabe;Nein;Nein;Nein;Keine Angabe;Nein;Nein;weiss nicht
1;1;Weiblich;2013;Sekundarstufe I;15 bis 17 Jahre;Weiblich;Eher gut;später beginnen;Ein anderes Fach;Keine Angabe;Nein;Nein;Nein;Sehr stark;Nein;Nein;anderes
1;1;Männlich;2013;Sekundarstufe I;15 bis 17 Jahre;Männlich;Sehr gut;keine Angabe;Keine Angabe;Verkehr, Logistik;Nein;Nein;Nein;Keine Angabe;Nein;Nein;anderes
1;1;Weiblich;2013;Sekundarstufe I;11 bis 14 Jahre;Weiblich;Eher gut;schöneres Schulhaus;Ein anderes Fach;Keine Angabe;Ja;Nein;Ja;Keine Angabe;Nein;Nein;Amerika
1;1;Weiblich;2013;Sekundarstufe I;11 bis 14 Jahre;Weiblich;Eher gut;schöneres Schulhaus;Englisch;Keine Angabe;Nein;Nein;Nein;Sehr stark;Nein;Nein;am Meer/ auf einer Insel
1;1;Weiblich;2013;Sekundarstufe I;11 bis 14 Jahre;Weiblich;Eher gut;schöneres Schulhaus;Englisch;Keine Angabe;Ja;Nein;Nein;Überhaupt nicht;Nein;Nein;Amerika
1;1;Weiblich;2013;Sekundarstufe I;11 bis 14 Jahre;Weiblich;Eher gut;später beginnen;Ein anderes Fach;Bildung, Soziales;Ja;Ja;Ja;Überhaupt nicht;Ja;Ja;Region Basel
1;1;Männlich;2013;Sekundarstufe I;11 bis 14 Jahre;Männlich;Eher gut;nichts;Keine Angabe;Keine Angabe;Ja;Ja;Nein;Überhaupt nicht;Nein;Nein;Region Basel
1;1;Männlich;2013;Sekundarstufe I;11 bis 14 Jahre;Männlich;Sehr gut;später beginnen;Sport;Verkehr, Logistik;Ja;Nein;Nein;Überhaupt nicht;Nein;Nein;anderes
1;1;Weiblich;2013;Sekundarstufe I;15 bis 17 Jahre;Weiblich;Eher gut;Schulzeiten/ Stundenplan;Ein anderes Fach;Natur;Ja;Nein;Ja;Überhaupt nicht;Nein;Nein;Amerika
1;1;Männlich;2013;Sekundarstufe I;11 bis 14 Jahre;Männlich;Eher gut;später beginnen;Sport;Schönheit, Sport;Ja;Ja;Nein;Überhaupt nicht;Nein;Nein;Heimat(land)
1;1;Männlich;2013;Primarstufe;11 bis 14 Jahre;Männlich;Eher gut;schöneres Schulhaus;Sport;Keine Angabe;Ja;Nein;Ja;Sehr stark;Nein;Ja;Amsterdam
1;1;Männlich;2013;Primarstufe;11 bis 14 Jahre;Männlich;Eher gut;nichts;Musik;Keine Angabe;Nein;Ja;Nein;Überhaupt nicht;Nein;Nein;Miami
1;1;Weiblich;2013;Primarstufe;11 bis 14 Jahre;Weiblich;Eher gut;Organisation/ System verbessern;Musik;Keine Angabe;Nein;Nein;Nein;Sehr stark;Nein;Ja;Serbien
1;1;Männlich;2013;Primarstufe;11 bis 14 Jahre;Männlich;Eher gut;weniger Hausaufgaben;Sport;Verkehr, Logistik;Ja;Nein;Nein;Sehr stark;Nein;Nein;Region Basel
1;1;Weiblich;2013;Primarstufe;11 bis 14 Jahre;Weiblich;Eher gut;schöneres Schulhaus;Musik;Kultur;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Region Basel
1;1;Männlich;2013;Primarstufe;11 bis 14 Jahre;Männlich;Sehr gut;keine Angabe;Sport;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Region Basel
1;1;Männlich;2013;Primarstufe;11 bis 14 Jahre;Männlich;Eher gut;längere Pausen;Sport;Keine Angabe;Ja;Nein;Nein;Überhaupt nicht;Nein;Nein;Philippinen
1;1;Männlich;2013;Primarstufe;11 bis 14 Jahre;Männlich;Sehr gut;weniger Hausaufgaben;Deutsch;Informatik;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Region Basel
1;1;Weiblich;2013;Primarstufe;11 bis 14 Jahre;Weiblich;Eher gut;weniger Tests/besser verteilt;Ein anderes Fach;Natur;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Kanton Aargau
1;1;Männlich;2013;Primarstufe;11 bis 14 Jahre;Männlich;Eher gut;nichts;Keine Angabe;Keine Angabe;Ja;Ja;Nein;Sehr stark;Nein;Nein;weiss nicht
1;1;Weiblich;2013;Primarstufe;11 bis 14 Jahre;Weiblich;Eher gut;schöneres Schulhaus;Ein anderes Fach;Kultur;Nein;Nein;Nein;Eher nicht;Nein;Nein;Amsterdam
1;1;Weiblich;2013;Primarstufe;11 bis 14 Jahre;Weiblich;Eher gut;farbigere Schule;Englisch;Wirtschaft, Verwaltung;Ja;Nein;Nein;Überhaupt nicht;Nein;Nein;Region Basel
1;1;Männlich;2013;Primarstufe;11 bis 14 Jahre;Männlich;Eher gut;nichts;Ein anderes Fach;Kultur;Ja;Ja;Nein;Überhaupt nicht;Nein;Ja;Region Basel
1;1;Weiblich;2013;Primarstufe;11 bis 14 Jahre;Weiblich;Eher gut;Mehr Spass;Sport;Keine Angabe;Nein;Nein;Nein;Keine Angabe;Nein;Nein;Dubai
1;1;Weiblich;2013;Primarstufe;11 bis 14 Jahre;Weiblich;Eher gut;keine Angabe;Sport;Gestaltung, Kunst;Nein;Nein;Nein;Keine Angabe;Nein;Nein;Portugal
1;1;Männlich;2013;Primarstufe;11 bis 14 Jahre;Männlich;Sehr gut;nicht so streng;Musik;Nahrung;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Kanton Tessin
1;1;Männlich;2013;Primarstufe;11 bis 14 Jahre;Männlich;Sehr gut;weniger Tests/besser verteilt;Englisch;Keine Angabe;Nein;Ja;Nein;Überhaupt nicht;Nein;Nein;Region Basel
1;1;Weiblich;2013;Primarstufe;11 bis 14 Jahre;Weiblich;Eher gut;weniger Tests/besser verteilt;Englisch;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Brasilien
1;1;Weiblich;2013;Primarstufe;11 bis 14 Jahre;Weiblich;Eher gut;schöneres Schulhaus;Musik;Natur;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Region Basel
1;1;Männlich;2013;Primarstufe;11 bis 14 Jahre;Männlich;Eher gut;keine Angabe;Ein anderes Fach;Nahrung;Ja;Ja;Ja;Überhaupt nicht;Nein;Ja;Texas
1;1;Männlich;2013;Primarstufe;11 bis 14 Jahre;Männlich;Sehr gut;weniger Schule;Mathematik;Planung, Konstruktion;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Region Basel
1;1;Männlich;2013;Andere Schule;> 18 Jahre;Männlich;Eher nicht gut;keine Angabe;Mathematik;Keine Angabe;Ja;Ja;Ja;Sehr stark;Ja;Ja;Kosovo
1;1;Weiblich;2013;Andere Schule;> 18 Jahre;Weiblich;Sehr gut;nichts;Mathematik;Keine Angabe;Nein;Nein;Nein;Eher nicht;Nein;Nein;Holland
1;1;Männlich;2013;Andere Schule;> 18 Jahre;Männlich;Eher gut;Arbeitszeiten;Ein anderes Fach;Keine Angabe;Nein;Nein;Nein;Eher nicht;Nein;Nein;Kanton Zürich
1;1;Männlich;2013;Andere Schule;> 18 Jahre;Männlich;Eher gut;nicht so streng;Ein anderes Fach;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Monaco
1;1;Weiblich;2013;Andere Schule;> 18 Jahre;Weiblich;Sehr gut;anderes;Ein anderes Fach;Verkehr, Logistik;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Italien
1;1;Männlich;2013;Andere Schule;> 18 Jahre;Männlich;Eher gut;Betrieb wechseln;Mathematik;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Türkei
1;1;Männlich;2013;Andere Schule;> 18 Jahre;Männlich;Eher nicht gut;Betrieb wechseln;Keine Angabe;Gestaltung, Kunst;Nein;Nein;Nein;Keine Angabe;Ja;Ja;Sizilien
1;1;Weiblich;2013;Andere Schule;> 18 Jahre;Weiblich;Sehr gut;Arbeitszeiten;Ein anderes Fach;Keine Angabe;Ja;Nein;Nein;Eher nicht;Nein;Nein;Norwegen
1;1;Weiblich;2013;Andere Schule;> 18 Jahre;Weiblich;Sehr gut;Lohn;Ein anderes Fach;Gestaltung, Kunst;Nein;Nein;Ja;Eher nicht;Ja;Ja;Türkei
1;1;Weiblich;2013;Andere Schule;> 18 Jahre;Weiblich;Sehr gut;keine Angabe;Mathematik;Gestaltung, Kunst;Nein;Nein;Ja;Überhaupt nicht;Ja;Nein;New York
1;1;Männlich;2013;Primarstufe;11 bis 14 Jahre;Männlich;Eher gut;nichts;Ein anderes Fach;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Schweiz
1;1;Weiblich;2013;Primarstufe;11 bis 14 Jahre;Weiblich;Keine Angabe;keine Angabe;Keine Angabe;Keine Angabe;Nein;Nein;Nein;Keine Angabe;Nein;Nein;Keine Angabe
1;1;Weiblich;2013;Primarstufe;11 bis 14 Jahre;Weiblich;Eher gut;WCs;Deutsch;Keine Angabe;Nein;Nein;Nein;Keine Angabe;Nein;Nein;Kanton Luzern
1;1;Weiblich;2013;Primarstufe;11 bis 14 Jahre;Weiblich;Keine Angabe;keine Angabe;Keine Angabe;Keine Angabe;Nein;Nein;Nein;Keine Angabe;Nein;Nein;Paris
1;1;Weiblich;2013;Primarstufe;11 bis 14 Jahre;Weiblich;Keine Angabe;keine Angabe;Keine Angabe;Keine Angabe;Nein;Nein;Nein;Keine Angabe;Nein;Nein;dominikanische Republik
1;1;Weiblich;2013;Primarstufe;11 bis 14 Jahre;Weiblich;Keine Angabe;keine Angabe;Keine Angabe;Keine Angabe;Nein;Nein;Nein;Keine Angabe;Nein;Nein;Region Basel
1;1;Weiblich;2013;Primarstufe;11 bis 14 Jahre;Weiblich;Eher gut;WCs;Ein anderes Fach;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;New York
1;1;Männlich;2013;Primarstufe;11 bis 14 Jahre;Männlich;Sehr gut;nichts;Ein anderes Fach;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Ibiza
1;1;Männlich;2013;Primarstufe;11 bis 14 Jahre;Männlich;Sehr gut;keine Angabe;Deutsch;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Nordpol / Arktis
1;1;Weiblich;2013;Primarstufe;11 bis 14 Jahre;Weiblich;Eher nicht gut;später beginnen;Englisch;Bildung, Soziales;Nein;Nein;Nein;Eher stark;Ja;Nein;Kanada
1;1;Weiblich;2013;Primarstufe;11 bis 14 Jahre;Weiblich;Eher nicht gut;weniger Hausaufgaben;Sport;Keine Angabe;Nein;Nein;Nein;Eher nicht;Ja;Nein;Region Basel
1;1;Keine Angabe;2013;Primarstufe;11 bis 14 Jahre;Keine Angabe;Sehr gut;nichts;Mathematik;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;New York
1;1;Männlich;2013;Primarstufe;11 bis 14 Jahre;Männlich;Sehr gut;keine Angabe;Keine Angabe;Wirtschaft, Verwaltung;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Region Basel
1;1;Männlich;2013;Primarstufe;11 bis 14 Jahre;Männlich;Sehr gut;später beginnen;Englisch;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Los Angeles
1;1;Weiblich;2013;Primarstufe;11 bis 14 Jahre;Weiblich;Eher gut;nichts;Französisch;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;New York
1;1;Weiblich;2013;Andere Schule;15 bis 17 Jahre;Weiblich;Keine Angabe;keine Angabe;Keine Angabe;Keine Angabe;Nein;Nein;Nein;Keine Angabe;Nein;Nein;Region Basel
1;1;Weiblich;2013;Andere Schule;15 bis 17 Jahre;Weiblich;Eher gut;keine Angabe;Englisch;Gesundheit;Ja;Nein;Nein;Überhaupt nicht;Nein;Nein;Thailand
1;1;Weiblich;2013;Andere Schule;15 bis 17 Jahre;Weiblich;Eher gut;Mittagspause verlängern;Ein anderes Fach;Natur;Nein;Nein;Nein;Eher nicht;Nein;Nein;Italien
1;1;Männlich;2013;Andere Schule;15 bis 17 Jahre;Männlich;Eher gut;Schulzeiten/ Stundenplan;Sport;Verkauf;Ja;Nein;Nein;Überhaupt nicht;Nein;Nein;Kanton Zürich
1;1;Männlich;2013;Andere Schule;15 bis 17 Jahre;Männlich;Sehr gut;nichts;Ein anderes Fach;Informatik;Nein;Ja;Nein;Eher stark;Ja;Nein;Argentinien
1;1;Weiblich;2013;Andere Schule;15 bis 17 Jahre;Weiblich;Sehr gut;Schulzeiten/ Stundenplan;Mathematik;Keine Angabe;Ja;Ja;Nein;Überhaupt nicht;Nein;Nein;Region Basel
1;1;Weiblich;2013;Andere Schule;15 bis 17 Jahre;Weiblich;Eher gut;Weiss nicht;Sport;Gesundheit;Nein;Ja;Nein;Überhaupt nicht;Nein;Nein;Region Basel
1;1;Weiblich;2013;Andere Schule;15 bis 17 Jahre;Weiblich;Eher gut;Weiss nicht;Sport;Bildung, Soziales;Nein;Ja;Nein;Überhaupt nicht;Nein;Nein;Kalifornien
1;1;Männlich;2013;Andere Schule;15 bis 17 Jahre;Männlich;Eher gut;schöneres Schulhaus;Sport;Keine Angabe;Nein;Ja;Nein;Eher nicht;Nein;Ja;England
1;1;Weiblich;2013;Andere Schule;15 bis 17 Jahre;Weiblich;Eher gut;Mittagspause verlängern;Ein anderes Fach;Keine Angabe;Ja;Ja;Nein;Eher stark;Nein;Ja;New York
1;1;Weiblich;2013;Andere Schule;15 bis 17 Jahre;Weiblich;Sehr gut;schöneres Schulhaus;Englisch;Verkehr, Logistik;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Schweiz
1;1;Weiblich;2013;Andere Schule;15 bis 17 Jahre;Weiblich;Eher gut;keine Angabe;Ein anderes Fach;Keine Angabe;Nein;Ja;Nein;Überhaupt nicht;Nein;Nein;Region Basel
1;1;Männlich;2013;Andere Schule;> 18 Jahre;Männlich;Sehr gut;keine Angabe;Sport;Gestaltung, Kunst;Nein;Nein;Nein;Überhaupt nicht;Ja;Nein;Region Basel
1;1;Männlich;2013;Andere Schule;15 bis 17 Jahre;Männlich;Eher gut;Lehrer erneuern/ wechseln;Sport;Bau;Nein;Nein;Nein;Sehr stark;Nein;Nein;Hawaii
1;1;Männlich;2013;Andere Schule;15 bis 17 Jahre;Männlich;Eher gut;nichts;Mathematik;Keine Angabe;Ja;Nein;Nein;Überhaupt nicht;Ja;Nein;Neuseeland
1;1;Männlich;2013;Andere Schule;15 bis 17 Jahre;Männlich;Sehr gut;nichts;Keine Angabe;Keine Angabe;Nein;Nein;Nein;Keine Angabe;Nein;Nein;Region Basel
1;1;Weiblich;2013;Andere Schule;15 bis 17 Jahre;Weiblich;Eher gut;strenge Regeln;Keine Angabe;Bildung, Soziales;Nein;Nein;Ja;Sehr stark;Nein;Nein;Miami
1;1;Männlich;2013;Andere Schule;15 bis 17 Jahre;Männlich;Eher nicht gut;Mittagspause verlängern;Ein anderes Fach;Verkauf;Nein;Ja;Nein;Überhaupt nicht;Nein;Nein;Amerika
1;1;Weiblich;2013;Andere Schule;15 bis 17 Jahre;Weiblich;Eher gut;gewisse Schulfächer;Ein anderes Fach;Wirtschaft, Verwaltung;Nein;Ja;Nein;Eher stark;Nein;Nein;Schweiz
1;1;Männlich;2013;Andere Schule;15 bis 17 Jahre;Männlich;Eher nicht gut;Pausenplatz;Sport;Fahrzeuge;Ja;Ja;Nein;Überhaupt nicht;Nein;Nein;Region Basel
1;1;Männlich;2013;Andere Schule;15 bis 17 Jahre;Männlich;Eher gut;strenge Regeln;Ein anderes Fach;Wirtschaft, Verwaltung;Nein;Ja;Ja;Überhaupt nicht;Nein;Ja;Region Basel
1;1;Weiblich;2013;Andere Schule;15 bis 17 Jahre;Weiblich;Eher nicht gut;strenge Regeln;Sport;Wirtschaft, Verwaltung;Nein;Ja;Nein;Überhaupt nicht;Nein;Nein;Griechenland
1;1;Männlich;2013;Andere Schule;15 bis 17 Jahre;Männlich;Eher gut;Weiss nicht;Mathematik;Metall, Maschinen;Nein;Ja;Nein;Keine Angabe;Nein;Nein;China
1;1;Keine Angabe;2013;Andere Schule;Keine Angabe;Keine Angabe;Sehr gut;strenge Regeln;Keine Angabe;Metall, Maschinen;Nein;Nein;Ja;Eher nicht;Nein;Nein;Amerika
1;1;Männlich;2013;Andere Schule;15 bis 17 Jahre;Männlich;Eher gut;gewisse Schulfächer;Sport;Bau;Ja;Ja;Ja;Eher nicht;Nein;Nein;Region Basel
1;1;Weiblich;2013;Andere Schule;15 bis 17 Jahre;Weiblich;Eher nicht gut;Schulzeiten/ Stundenplan;Sport;Verkehr, Logistik;Nein;Ja;Nein;Eher stark;Nein;Nein;Keine Angabe
1;1;Männlich;2013;Andere Schule;15 bis 17 Jahre;Männlich;Gar nicht gut;keine Angabe;Ein anderes Fach;Elektrotechnik;Nein;Nein;Ja;Eher nicht;Ja;Nein;Schweiz
1;1;Weiblich;2013;Andere Schule;15 bis 17 Jahre;Weiblich;Eher gut;keine Angabe;Sport;Gesundheit;Nein;Ja;Nein;Eher nicht;Nein;Nein;Region Basel
1;1;Weiblich;2013;Andere Schule;> 18 Jahre;Weiblich;Sehr gut;nichts;Keine Angabe;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Ja;Nein;Region Basel
1;1;Weiblich;2013;Andere Schule;> 18 Jahre;Weiblich;Sehr gut;keine Angabe;Ein anderes Fach;Keine Angabe;Nein;Ja;Nein;Überhaupt nicht;Nein;Nein;Nordpol / Arktis
1;1;Weiblich;2013;Andere Schule;15 bis 17 Jahre;Weiblich;Sehr gut;nichts;Deutsch;Verkehr, Logistik;Nein;Ja;Nein;Überhaupt nicht;Nein;Nein;Schweiz
1;1;Weiblich;2013;Andere Schule;> 18 Jahre;Weiblich;Sehr gut;keine Angabe;Ein anderes Fach;Bildung, Soziales;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Portugal
1;1;Weiblich;2013;Andere Schule;15 bis 17 Jahre;Weiblich;Eher gut;Lohn;Sport;Keine Angabe;Nein;Nein;Ja;Eher stark;Nein;Nein;Region Basel
1;1;Weiblich;2013;Andere Schule;15 bis 17 Jahre;Weiblich;Eher gut;Arbeitszeiten;Ein anderes Fach;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Amerika
1;1;Weiblich;2013;Andere Schule;> 18 Jahre;Weiblich;Sehr gut;nichts;Keine Angabe;Gesundheit;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Region Basel
1;1;Weiblich;2013;Andere Schule;> 18 Jahre;Weiblich;Eher gut;Arbeitszeiten;Ein anderes Fach;Bildung, Soziales;Ja;Nein;Nein;Keine Angabe;Nein;Nein;Portugal
1;1;Weiblich;2013;Andere Schule;15 bis 17 Jahre;Weiblich;Sehr gut;nichts;Ein anderes Fach;Keine Angabe;Ja;Ja;Nein;Überhaupt nicht;Nein;Nein;Kanton Zürich
1;1;Weiblich;2013;Andere Schule;15 bis 17 Jahre;Weiblich;Eher gut;Mensa;Deutsch;Wirtschaft, Verwaltung;Nein;Nein;Nein;Eher stark;Nein;Ja;Zimbabwe
1;1;Weiblich;2013;Andere Schule;> 18 Jahre;Weiblich;Eher gut;Ferien (mehr und länger) (Weihnachtsferien);Sport;Gastgewerbe;Nein;Ja;Ja;Überhaupt nicht;Ja;Nein;Kanton Bern
1;1;Weiblich;2013;Andere Schule;> 18 Jahre;Weiblich;Sehr gut;nichts;Ein anderes Fach;Keine Angabe;Nein;Nein;Nein;Eher nicht;Nein;Nein;Kosovo
1;1;Männlich;2013;Primarstufe;11 bis 14 Jahre;Männlich;Sehr gut;nichts;Sport;Planung, Konstruktion;Nein;Nein;Nein;Sehr stark;Nein;Nein;Kosovo
1;1;Weiblich;2013;Primarstufe;11 bis 14 Jahre;Weiblich;Sehr gut;gewisse Schulfächer;Sport;Keine Angabe;Ja;Nein;Nein;Überhaupt nicht;Nein;Nein;Schweiz
1;1;Männlich;2013;Primarstufe;11 bis 14 Jahre;Männlich;Eher nicht gut;nichts;Englisch;Chemie, Physik;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;Region Basel
1;1;Weiblich;2013;Primarstufe;11 bis 14 Jahre;Weiblich;Gar nicht gut;weniger Schule;Keine Angabe;Keine Angabe;Nein;Nein;Nein;Überhaupt nicht;Nein;Nein;am Meer/ auf einer Insel
1;1;Männlich;2013;Primarstufe;11 bis 14 Jahre;Männlich;Sehr gut;schöneres Schulhaus;Ein anderes Fach;Planung, Konstruktion;Ja;Nein;Nein;Überhaupt nicht;Nein;Nein;Schweiz
1;1;Männlich;2013;Primarstufe;11 bis 14 Jahre;Männlich;Eher gut;nichts;Ein anderes Fach;Keine Angabe;Ja;Nein;Nein;Überhaupt nicht;Nein;Nein;Italien
1;1;Männlich;2013;Primarstufe;11 bis 14 Jahre;Männlich;Sehr gut;Gewalt/ Streit verhindern;Mathematik;Keine Angabe;Nein;Ja;Nein;Überhaupt nicht;Nein;Nein;Region Basel
1;1;Männlich;2013;Primarstufe;11 bis 14 Jahre;Männlich;Eher gut;keine Angabe;Deutsch;Wirtschaft, Verwaltung;Ja;Ja;Nein;Überhaupt nicht;Nein;Nein;Region Basel
1;1;Weiblich;2013;Primarstufe;11 bis 14 Jahre;Weiblich;Eher gut;keine Angabe;Ein anderes Fach;Wirtschaft, Verwaltung;Nein;Ja;Nein;Überhaupt nicht;Nein;Nein;Paris
1;1;Weiblich;2013;Primarstufe;11 bis 14 Jahre;Weiblich;Sehr gut;Schulzeiten/ Stundenplan;Ein anderes Fach;Kultur;Nein;Ja;Nein;Eher stark;Nein;Nein;Schweiz
1;1;Weiblich;2013;Primarstufe;11 bis 14 Jahre;Weiblich;Eher gut;mehr Sport;Ein anderes Fach;Bildung, Soziales;Nein;Ja;Nein;Eher nicht;Nein;Nein;Las Vegas
1;1;Männlich;2013;Primarstufe;11 bis 14 Jahre;Männlich;Sehr gut;nichts;Ein anderes Fach;Chemie, Physik;Nein;Ja;Nein;Sehr stark;Nein;Nein;Region Basel
1;1;Männlich;2013;Primarstufe;11 bis 14 Jahre;Männlich;Sehr gut;nichts;Deutsch;Wirtschaft, Verwaltung;Ja;Ja;Nein;Überhaupt nicht;Nein;Nein;Keine Angabe
1;1;Weiblich;2013;Primarstufe;11 bis 14 Jahre;Weiblich;Sehr gut;später beginnen;Mathematik;Natur;Ja;Nein;Nein;Überhaupt nicht;Nein;Nein;am Meer/ auf einer Insel
1;1;Männlich;2013;Primarstufe;11 bis 14 Jahre;Männlich;Sehr gut;nichts;Ein anderes Fach;Verkehr, Logistik;Ja;Ja;Nein;Sehr stark;Nein;Nein;New York
1;1;Männlich;2013;Primarstufe;11 bis 14 Jahre;Männlich;Keine Angabe;keine Angabe;Keine Angabe;Keine Angabe;Nein;Nein;Nein;Keine Angabe;Nein;Nein;Keine Angabe
1;1;Weiblich;2013;Primarstufe;11 bis 14 Jahre;Weiblich;Gar nicht gut;weniger Tests/besser verteilt;Ein anderes Fach;Keine Angabe;Ja;Nein;Nein;Überhaupt nicht;Nein;Nein;Keine Angabe
1;1;Weiblich;2013;Primarstufe;11 bis 14 Jahre;Weiblich;Sehr gut;nichts;Sport;Wirtschaft, Verwaltung;Nein;Nein;Nein;Keine Angabe;Nein;Nein;Brasilien
1;1;Weiblich;2013;Primarstufe;11 bis 14 Jahre;Weiblich;Gar nicht gut;weniger Hausaufgaben;Ein anderes Fach;Wirtschaft, Verwaltung;Ja;Nein;Nein;Überhaupt nicht;Nein;Nein;Dubai
1;1;Weiblich;2013;Primarstufe;11 bis 14 Jahre;Weiblich;Eher nicht gut;Mehr Spass;Ein anderes Fach;Kultur;Nein;Ja;Nein;Eher nicht;Nein;Nein;am Meer/ auf einer Insel
1;1;Weiblich;2013;Primarstufe;11 bis 14 Jahre;Weiblich;Eher gut;Weiss nicht;Ein anderes Fach;Gesundheit;Ja;Ja;Nein;Überhaupt nicht;Nein;Nein;Keine Angabe
1;1;Männlich;2013;Primarstufe;11 bis 14 Jahre;Männlich;Eher gut;WCs;Ein anderes Fach;Nahrung;Ja;Ja;Ja;Sehr stark;Ja;Nein;Keine Angabe
1;1;Weiblich;2013;Sekundarstufe I;11 bis 14 Jahre;Weiblich;Eher gut;Weiss nicht;Englisch;Gesundheit;Nein;Nein;Nein;Eher nicht;Nein;Nein;Malediven
1;1;Weiblich;2013;Sekundarstufe I;15 bis 17 Jahre;Weiblich;Sehr gut;Mensa;Ein anderes Fach;Gesundheit;Ja;Ja;Nein;Eher stark;Nein;Nein;Region Basel
1;1;Weiblich;2013;Sekundarstufe I;11 bis 14 Jahre;Weiblich;Eher gut;keine Angabe;Musik;Keine Angabe;Ja;Nein;Nein;Eher stark;Nein;Nein;anderes
